"","TC.num","T.confusum","T.freemani","T.madens","Location"
"437","TC002684",0.036363636,0.084415584,0.049180328,"Autosome"
"438","TC006915",0.036363636,0.02631579,0.030674847,"Autosome"
"439","TC006916",0.036363636,0.02631579,0.030674847,"Autosome"
"440","TC008046",0.036363636,0.089324619,0.12826087,"Autosome"
"441","TC009357",0.036363636,0.083538084,0.027272727,"Autosome"
"442","TC012264",0.036423841,0.021598272,0.069632495,"Autosome"
"443","TC006914",0.036465265,0.035580524,0.043069695,"Autosome"
"444","TC008269",0.036649215,0.075925926,0.066945607,"Autosome"
"445","TC001973",0.036764706,0.010989011,0.023913044,"Autosome"
"446","TC008578",0.036819637,0.085365854,0.101694915,"Autosome"
"447","TC006912",0.036885246,0.03125,0.029054054,"Autosome"
"448","TC002336",0.037037037,0.053072626,0.06097561,"Autosome"
"449","TC003266",0.037037037,0.015625,0.015625,"Autosome"
"450","TC004885",0.037174721,0,0.038167939,"Autosome"
"451","TC002707",0.037209302,0.095238095,0.043137255,"Autosome"
"452","TC004572",0.037267081,0.071917808,0.057777778,"Autosome"
"453","TC010189",0.037313433,0.032934132,0.018927445,"Autosome"
"454","TC001516",0.037433155,0.030991736,0.030660377,"Autosome"
"455","TC007884",0.0375,0.024822695,0.032727273,"Autosome"
"456","TC000465",0.037634409,0.004761905,0.042654028,"Autosome"
"457","TC006528",0.037735849,0.031007752,0.054263566,"Autosome"
"458","TC008085",0.037735849,0.014492754,0.043478261,"Autosome"
"459","TC011835",0.037735849,0.134408602,0.109677419,"Autosome"
"460","TC014263",0.037735849,0.054012346,0.100222717,"Autosome"
"461","TC016038",0.037735849,0.009259259,0.013793103,"Autosome"
"462","TC003660",0.037815126,0.032051282,0.047368421,"Autosome"
"463","TC002801",0.037974684,0.022222222,0.170792079,"Autosome"
"464","TC012603",0.037974684,0.012779553,0.041401274,"Autosome"
"465","TC009898",0.038043478,0.030434783,0.047619048,"Autosome"
"466","TC012000",0.038167939,0.019308943,0.058333333,"Autosome"
"467","TC005214",0.038216561,0.00621118,0.012987013,"Autosome"
"468","TC000447",0.038327526,0.012578616,0.028753994,"Autosome"
"469","TC003593",0.038338658,0.033936652,0.025641026,"Autosome"
"470","TC002254",0.038348083,0.00867052,0.011560694,"Autosome"
"471","TC008436",0.038461539,0.022435897,0.046808511,"Autosome"
"472","TC011032",0.038461539,0.05,0.088888889,"Autosome"
"473","TC011858",0.038461539,0.031007752,0.023166023,"Autosome"
"474","TC011904",0.038461539,0.047085202,0.113785558,"Autosome"
"475","TC009565",0.038626609,0.006289308,0.015748032,"Autosome"
"476","TC008721",0.038647343,0.005376344,0.04845815,"Autosome"
"477","TC008746",0.038674033,0.036020583,0.076512456,"Autosome"
"478","TC009764",0.03875969,0.057522124,0.085545723,"Autosome"
"479","TC007901",0.038834952,0.07960199,0.104477612,"Autosome"
"480","TC013908",0.038888889,0.045454546,0.098143236,"Autosome"
"481","TC016266",0.038888889,0.011627907,0.035928144,"Autosome"
"482","TC000694",0.038910506,0.038363171,0.076726343,"Autosome"
"483","TC008843",0.038961039,0.069705094,0.026936027,"Autosome"
"484","TC012879",0.038961039,0.068027211,0.062857143,"Autosome"
"485","TC006601",0.03898051,0.044227886,0.040897098,"Autosome"
"486","TC013145",0.039164491,0.026642984,0.038986355,"Autosome"
"487","TC007412",0.039215686,0.020958084,0.026717557,"Autosome"
"488","TC009581",0.039215686,0.061538462,0.09478673,"Autosome"
"489","TC012942",0.039215686,0.026217229,0.091911765,"Autosome"
"490","TC003624",0.039370079,0.037037037,0.060606061,"Autosome"
"491","TC003647",0.039443156,0.044600939,0.089026915,"Autosome"
"492","TC009737",0.039473684,0.026737968,0.027932961,"Autosome"
"493","TC013436",0.039473684,0.035639413,0.012626263,"Autosome"
"494","TC000420",0.03960396,0.029315961,0.094594595,"Autosome"
"495","TC003664",0.03960396,0.017897092,0.06235012,"Autosome"
"496","TC006909",0.039647577,0.008658009,0,"Autosome"
"497","TC000696",0.039711191,0.012195122,0.047029703,"Autosome"
"498","TC013845",0.039711191,0.03649635,0.070528967,"Autosome"
"499","TC016036",0.039823009,0.017699115,0.03930131,"Autosome"
"500","TC000480",0.04,0.011254019,0.016528926,"Autosome"
"501","TC007133",0.04,0.003868472,0.021235521,"Autosome"
"502","TC007391",0.04,0.03187251,0.037735849,"Autosome"
"503","TC007596",0.04,0,0.007407407,"Autosome"
"504","TC012201",0.04,0.033434651,0.042372881,"Autosome"
"505","TC013362",0.04,0.009063444,0.029411765,"Autosome"
"506","TC014990",0.04,0.025641026,0.039087948,"Autosome"
"507","TC030247",0.04,0.125,0.161961367,"Autosome"
"508","TC013443",0.040214477,0,0,"Autosome"
"509","TC008183",0.040322581,0.004115226,0.049382716,"Autosome"
"510","TC003720",0.040384615,0.060941828,0.017374517,"Autosome"
"511","TC013388",0.04040404,0.029069767,0.04664723,"Autosome"
"512","TC013672",0.040506329,0.029772329,0.080733945,"Autosome"
"513","TC000448",0.040540541,0.046439629,0.034482759,"Autosome"
"514","TC002724",0.040540541,0.05775076,0.004901961,"Autosome"
"515","TC008145",0.040540541,0.009708738,0.028248588,"Autosome"
"516","TC014351",0.040590406,0.020833333,0.096385542,"Autosome"
"517","TC004476",0.040816327,0.057742782,0.103305785,"Autosome"
"518","TC007459",0.040816327,0.016587678,0.021327014,"Autosome"
"519","TC016260",0.040816327,0.018181818,0.074550129,"Autosome"
"520","TC001397",0.040903281,0.055441478,0.14863103,"Autosome"
"521","TC000950",0.040983607,0.0546875,0.067961165,"Autosome"
"522","TC002794",0.041025641,0.019169329,0.118705036,"Autosome"
"523","TC008450",0.04109589,0.035031847,0.070921986,"Autosome"
"524","TC016193",0.04109589,0.037037037,0.043478261,"Autosome"
"525","TC008055",0.041139241,0.026252983,0.053613054,"Autosome"
"526","TC000864",0.041176471,0.025179856,0.043165468,"Autosome"
"527","TC007977",0.041176471,0.030188679,0.071698113,"Autosome"
"528","TC008114",0.041297935,0.044061303,0.101694915,"Autosome"
"529","TC000624",0.041666667,0.033898305,0.089285714,"Autosome"
"530","TC001285",0.041666667,0.005847953,0.029239766,"Autosome"
"531","TC002555",0.041666667,0.082145282,0.136116153,"Autosome"
"532","TC002605",0.041666667,0.059405941,0.108870968,"Autosome"
"533","TC009155",0.041666667,0.01910828,0.046511628,"Autosome"
"534","TC013983",0.041666667,0.023474178,0.140495868,"Autosome"
"535","TC014324",0.041666667,0.030534351,0.031884058,"Autosome"
"536","TC006011",0.041860465,0.040540541,0.0625,"Autosome"
"537","TC007367",0.041916168,0.041841004,0.040160643,"Autosome"
"538","TC016132",0.041946309,0.042222222,0.037099494,"Autosome"
"539","TC011764",0.041958042,0.004975124,0.034825871,"Autosome"
"540","TC001955",0.042016807,0.01754386,0.051724138,"Autosome"
"541","TC001520",0.042168675,0.038135593,0.012345679,"Autosome"
"542","TC002706",0.042194093,0.083916084,0.072599532,"Autosome"
"543","TC007522",0.042253521,0.023622047,0.032520325,"Autosome"
"544","TC012713",0.042253521,0.021021021,0.04,"Autosome"
"545","TC013208",0.042253521,0.023668639,0.053872054,"Autosome"
"546","TC013846",0.042253521,0.075675676,0.012658228,"Autosome"
"547","TC014061",0.042296073,0.016055046,0.020477816,"Autosome"
"548","TC011893",0.04235463,0.007178751,0.034458004,"Autosome"
"549","TC015186",0.042471043,0.008733625,0.041970803,"Autosome"
"550","TC000579",0.042553192,0.081168831,0.12109375,"Autosome"
"551","TC002273",0.042553192,0.059907834,0.086021505,"Autosome"
"552","TC012266",0.042553192,0.020785219,0.045602606,"Autosome"
"553","TC013554",0.042553192,0.049618321,0.035353535,"Autosome"
"554","TC002400",0.042735043,0.046204621,0.030769231,"Autosome"
"555","TC003685",0.042735043,0.053738318,0.067757009,"Autosome"
"556","TC005789",0.042735043,0.028340081,0.032,"Autosome"
"557","TC005058",0.042857143,0.021428571,0.035842294,"Autosome"
"558","TC008712",0.042857143,0.076156584,0.141605839,"Autosome"
"559","TC013097",0.042857143,0.073239437,0.188010899,"Autosome"
"560","TC009726",0.042918455,0.06185567,0.089238845,"Autosome"
"561","TC014117",0.042944785,0.028806584,0.086419753,"Autosome"
"562","TC013497",0.043010753,0.017985612,0.01908397,"Autosome"
"563","TC008937",0.043209877,0.043209877,0.055214724,"Autosome"
"564","TC000580",0.043243243,0.027842227,0.054455446,"Autosome"
"565","TC007460",0.043478261,0.078947368,0.101886793,"Autosome"
"566","TC015887",0.043478261,0.020100503,0.017156863,"Autosome"
"567","TC008870",0.043613707,0.052369077,0.094339623,"Autosome"
"568","TC006865",0.043624161,0.041111111,0.037942664,"Autosome"
"569","TC000893",0.043668122,0,0.016326531,"Autosome"
"570","TC002853",0.043715847,0.03649635,0.016042781,"Autosome"
"571","TC014738",0.043715847,0.050938338,0.064066852,"Autosome"
"572","TC008091",0.043731778,0.014888338,0.030612245,"Autosome"
"573","TC016232",0.04375,0.097959184,0.102040816,"Autosome"
"574","TC003108",0.043859649,0.043859649,0.039473684,"Autosome"
"575","TC007109",0.043902439,0.045060659,0.078244275,"Autosome"
"576","TC014303",0.043902439,0.030864198,0.067524116,"Autosome"
"577","TC003633",0.043956044,0.069204152,0.112107623,"Autosome"
"578","TC016165",0.044025157,0.089932886,0.168662675,"Autosome"
"579","TC001514",0.044052863,0.058510638,0.075268817,"Autosome"
"580","TC012788",0.044117647,0.037634409,0.074074074,"Autosome"
"581","TC013438",0.044198895,0.038520801,0.037441498,"Autosome"
"582","TC009119",0.044247788,0.017699115,0.079646018,"Autosome"
"583","TC012907",0.044247788,0.041152263,0.069565217,"Autosome"
"584","TC016091",0.044247788,0.077102804,0.030120482,"Autosome"
"585","TC003358",0.044280443,0.051428571,0.028673835,"Autosome"
"586","TC003534",0.044303798,0,0.02020202,"Autosome"
"587","TC005827",0.044303798,0.025089606,0.03196347,"Autosome"
"588","TC003296",0.044444444,0.016129032,0.048387097,"Autosome"
"589","TC004998",0.044444444,0.032258065,0.169354839,"Autosome"
"590","TC005407",0.044444444,0.045918367,0.076923077,"Autosome"
"591","TC005428",0.044444444,0.075301205,0.144578313,"Autosome"
"592","TC012721",0.044444444,0.040880503,0.069306931,"Autosome"
"593","TC000103",0.044534413,0.012803235,0.031778229,"Autosome"
"594","TC005761",0.044642857,0.035490605,0.090261283,"Autosome"
"595","TC008932",0.044776119,0.030769231,0.070552147,"Autosome"
"596","TC014255",0.045,0.038560411,0.068493151,"Autosome"
"597","TC007368",0.045045045,0.03960396,0.064935065,"Autosome"
"598","TC008550",0.045045045,0.018018018,0.036036036,"Autosome"
"599","TC013731",0.045045045,0.017441861,0.056994819,"Autosome"
"600","TC006377",0.045112782,0.076923077,0.036842105,"Autosome"
"601","TC014450",0.04516129,0.022123894,0.03539823,"Autosome"
"602","TC007107",0.045226131,0.050290135,0.045180723,"Autosome"
"603","TC007606",0.045317221,0.023872679,0.017804154,"Autosome"
"604","TC000280",0.045454546,0.006493507,0.059633028,"Autosome"
"605","TC000455",0.045454546,0.04945055,0.133879781,"Autosome"
"606","TC000623",0.045454546,0.06010929,0.041666667,"Autosome"
"607","TC000736",0.045454546,0.131097561,0.098901099,"Autosome"
"608","TC003231",0.045454546,0.066666667,0.149152542,"Autosome"
"609","TC003625",0.045454546,0.009569378,0.148148148,"Autosome"
"610","TC005095",0.045454546,0.12198304,0.171990172,"Autosome"
"611","TC006790",0.045454546,0.083623693,0.13986014,"Autosome"
"612","TC011901",0.045454546,0.023529412,0.068181818,"Autosome"
"613","TC014585",0.045454546,0,0.011494253,"Autosome"
"614","TC014724",0.045454546,0.02994012,0.05,"Autosome"
"615","TC001447",0.04587156,0.057142857,0.031496063,"Autosome"
"616","TC011984",0.04587156,0.005464481,0.010928962,"Autosome"
"617","TC002534",0.045918367,0.054347826,0.05945946,"Autosome"
"618","TC002066",0.045977012,0.01459854,0.04040404,"Autosome"
"619","TC004105",0.045977012,0.091633466,0.08,"Autosome"
"620","TC009767",0.045977012,0.034591195,0.035087719,"Autosome"
"621","TC008940",0.046025105,0.008163265,0.029288703,"Autosome"
"622","TC002517",0.046116505,0.024566474,0.054773083,"Autosome"
"623","TC005427",0.046153846,0.03892944,0.065162907,"Autosome"
"624","TC013164",0.046242775,0.009852217,0.015075377,"Autosome"
"625","TC005975",0.046296296,0.037227214,0.045714286,"Autosome"
"626","TC000908",0.046357616,0.106936416,0.10031348,"Autosome"
"627","TC004517",0.046511628,0.056478405,0.046511628,"Autosome"
"628","TC006431",0.046511628,0.03968254,0.054054054,"Autosome"
"629","TC008002",0.046511628,0.094580234,0.148148148,"Autosome"
"630","TC009812",0.046511628,0.051336898,0.102813853,"Autosome"
"631","TC010730",0.046511628,0.025229358,0.03125,"Autosome"
"632","TC012401",0.046511628,0.092643052,0.108695652,"Autosome"
"633","TC012836",0.046511628,0.107407407,0.028571429,"Autosome"
"634","TC014475",0.046511628,0.027548209,0.07486631,"Autosome"
"635","TC015034",0.046511628,0.087774295,0.069767442,"Autosome"
"636","TC016324",0.046620047,0.050458716,0.068669528,"Autosome"
"637","TC008373",0.046666667,0.078488372,0.105839416,"Autosome"
"638","TC000263",0.046728972,0.03030303,0.044198895,"Autosome"
"639","TC002756",0.046728972,0.017482518,0.063670412,"Autosome"
"640","TC016194",0.046783626,0.03038674,0.031428571,"Autosome"
"641","TC012647",0.046846847,0.010810811,0.036036036,"Autosome"
"642","TC001332",0.046875,0.031496063,0.045801527,"Autosome"
"643","TC008949",0.046875,0.032069971,0.051724138,"Autosome"
"644","TC009243",0.046875,0.079155673,0.121076233,"Autosome"
"645","TC009688",0.046875,0.035714286,0.015625,"Autosome"
"646","TC016336",0.046875,0.142384106,0.181222707,"Autosome"
"647","TC000489",0.047058824,0.042253521,0.075688073,"Autosome"
"648","TC002749",0.047058824,0.024621212,0.028824834,"Autosome"
"649","TC003816",0.047058824,0.120192308,0.054945055,"Autosome"
"650","TC016353",0.047142857,0.022413793,0.061511424,"Autosome"
"651","TC014526",0.047146402,0.016528926,0.058823529,"Autosome"
"652","TC008863",0.047169811,0.035928144,0.035460993,"Autosome"
"653","TC009534",0.047169811,0.108108108,0.122905028,"Autosome"
"654","TC002849",0.047244095,0.0155902,0.015748032,"Autosome"
"655","TC012607",0.047368421,0.032345014,0.04851752,"Autosome"
"656","TC009867",0.047393365,0.114497529,0.163066626,"Autosome"
"657","TC000348",0.047619048,0.005847953,0,"Autosome"
"658","TC008362",0.047619048,0.017182131,0.034129693,"Autosome"
"659","TC008453",0.047619048,0.060747664,0.047619048,"Autosome"
"660","TC008622",0.047619048,0.029411765,0.050691244,"Autosome"
"661","TC010078",0.047619048,0,0.03968254,"Autosome"
"662","TC013960",0.047619048,0.023809524,0.089622642,"Autosome"
"663","TC001123",0.047713718,0.037807183,0.060491493,"Autosome"
"664","TC012444",0.04784689,0.023148148,0.068493151,"Autosome"
"665","TC004323",0.04787234,0.010582011,0,"Autosome"
"666","TC001553",0.04789272,0.022544283,0.032136106,"Autosome"
"667","TC012262",0.047904192,0.028409091,0.035714286,"Autosome"
"668","TC010601",0.048,0.036630037,0.064777328,"Autosome"
"669","TC009510",0.048076923,0.057926829,0.080952381,"Autosome"
"670","TC003412",0.048109966,0.015974441,0.057736721,"Autosome"
"671","TC004907",0.048148148,0.007434944,0.028268551,"Autosome"
"672","TC012477",0.048192771,0.047945206,0.076759062,"Autosome"
"673","TC002704",0.048275862,0.018292683,0.068669528,"Autosome"
"674","TC003533",0.048355899,0.014705882,0.020952381,"Autosome"
"675","TC003314",0.048387097,0.096311475,0.165929204,"Autosome"
"676","TC008072",0.048387097,0.083333333,0.157635468,"Autosome"
"677","TC003431",0.048507463,0.020618557,0.037037037,"Autosome"
"678","TC003677",0.048543689,0.004291846,0.013824885,"Autosome"
"679","TC005639",0.048543689,0.049281314,0.051671733,"Autosome"
"680","TC012078",0.048611111,0.061728395,0.11751663,"Autosome"
"681","TC013500",0.048672566,0.021212121,0.03021148,"Autosome"
"682","TC002739",0.048780488,0.068181818,0.135021097,"Autosome"
"683","TC005098",0.048780488,0.087155963,0.149122807,"Autosome"
"684","TC014374",0.048780488,0.119174434,0.153768844,"Autosome"
"685","TC015957",0.048780488,0.06495098,0.167247387,"Autosome"
"686","TC016234",0.048780488,0.022988506,0.017441861,"Autosome"
"687","TC001893",0.048873374,0.070245574,0.083333333,"Autosome"
"688","TC014158",0.048951049,0.06185567,0.092198582,"Autosome"
"689","TC014557",0.049019608,0.024553571,0.057007126,"Autosome"
"690","TC008341",0.049079755,0.054812834,0.075329567,"Autosome"
"691","TC007197",0.049126638,0.016094421,0.031149302,"Autosome"
"692","TC006143",0.049180328,0.019920319,0.071428571,"Autosome"
"693","TC008327",0.049180328,0.059139785,0.059210526,"Autosome"
"694","TC008548",0.049180328,0.053097345,0.064516129,"Autosome"
"695","TC008857",0.049180328,0.031578947,0.06405694,"Autosome"
"696","TC012958",0.049180328,0.060606061,0.060606061,"Autosome"
"697","TC004544",0.049261084,0.074912892,0.085858586,"Autosome"
"698","TC010459",0.049261084,0.006493507,0.026490066,"Autosome"
"699","TC009395",0.049382716,0.105184072,0.178354978,"Autosome"
"700","TC013286",0.049382716,0.025477707,0.09929078,"Autosome"
"701","TC010262",0.049429658,0.09495549,0.083333333,"Autosome"
"702","TC010577",0.049429658,0.037135279,0.07967033,"Autosome"
"703","TC002189",0.049504951,0.015873016,0.044642857,"Autosome"
"704","TC008812",0.049504951,0.021314387,0.06959707,"Autosome"
"705","TC008629",0.049519586,0.02323718,0.027185893,"Autosome"
"706","TC010948",0.049586777,0,0.073170732,"Autosome"
"707","TC004537",0.04964539,0,0.147928994,"Autosome"
"708","TC013797",0.049689441,0.017857143,0.034285714,"Autosome"
"709","TC003609",0.04973822,0.01421801,0.019027484,"Autosome"
"710","TC007980",0.049751244,0.040302267,0.056234719,"Autosome"
"711","TC002171",0.049865229,0.030927835,0.044328553,"Autosome"
"712","TC000464",0.05,0.045454546,0.057971015,"Autosome"
"713","TC000891",0.05,0.043478261,0.073770492,"Autosome"
"714","TC002970",0.05,0.010752688,0.021505376,"Autosome"
"715","TC003686",0.05,0.04519774,0.129943503,"Autosome"
"716","TC005708",0.05,0.059259259,0.058823529,"Autosome"
"717","TC005992",0.05,0.100255973,0.170708955,"Autosome"
"718","TC006007",0.05,0.028985507,0.038461539,"Autosome"
"719","TC011369",0.05,0.071641791,0.09623431,"Autosome"
"720","TC013158",0.05,0.043824701,0.073298429,"Autosome"
"721","TC013387",0.05,0.139037433,0.110236221,"Autosome"
"722","TC013558",0.05,0.061994609,0.070652174,"Autosome"
"723","TC015137",0.05,0.052173913,0.093617021,"Autosome"
"724","TC030125",0.05,0.085637823,0.137029289,"Autosome"
"725","TC007719",0.050251256,0.008333333,0.046979866,"Autosome"
"726","TC000429",0.050314465,0.03587444,0.040935673,"Autosome"
"727","TC009828",0.050314465,0.033542977,0.06581741,"Autosome"
"728","TC008346",0.050420168,0.114213198,0.060606061,"Autosome"
"729","TC010197",0.050420168,0.050632911,0.045454546,"Autosome"
"730","TC003300",0.050561798,0.041666667,0.04494382,"Autosome"
"731","TC001453",0.050632911,0.05764411,0.027638191,"Autosome"
"732","TC014740",0.050632911,0.066964286,0.128947368,"Autosome"
"733","TC003580",0.050684237,0.021192706,0.034027425,"Autosome"
